2520,Tue Aug 17 14:11:59 2021,3366701,truck	4	4373	PC8806694	17 14:11:59
2521,Sun Aug 15 16:27:55 2021,8475949,car	2	4648	PC576AD85	15 16:27:55
2522,Sun Aug 22 00:44:00 2021,9157314,car	2	4841	PCE45DE8D	22 00:44:00
2523,Wed Aug  4 00:23:58 2021,1788348,car	2	4734	PCE4C5D8E	 4
2524,Sun Aug  8 23:10:02 2021,9068512,truck	4	4166	PCE450C55	 8
2525,Fri Aug 20 11:55:12 2021,5627735,car	2	4772	PC7368097	20 11:55:12
2526,Wed Aug 11 00:41:57 2021,5138193,car	2	4757	PC126524C	11 00:41:57
2527,Fri Jul 30 00:48:09 2021,1247680,car	2	4987	PCF4A9637	30 00:48:09
2528,Wed Aug 18 12:42:12 2021,9562498,car	2	4672	PC03AE86F	18 12:42:12
2529,Mon Aug 16 15:21:50 2021,5528211,truck	4	4836	PCE78024A	16 15:21:50
2530,Thu Aug  5 00:47:32 2021,3621157,car	2	4414	PC40BD0F3	 5
2531,Mon Aug 16 21:33:12 2021,6595490,van	2	4430	PC52EA95D	16 21:33:12
2532,Sat Aug 14 21:31:43 2021,9115257,van	2	4114	PC4CD2B81	14 21:31:43
2533,Mon Aug  2 01:07:34 2021,470359,car	2	5007	PC869BDE8	 2
2534,Sat Aug 21 13:43:57 2021,3215207,car	2	4932	PC46C4A27	21 13:43:57
2535,Wed Aug 11 11:28:52 2021,9986413,car	2	4082	PCF86214E	11 11:28:52
2536,Mon Aug 16 17:04:50 2021,235511,truck	4	4120	PC6700C62	16 17:04:50
2537,Sun Aug 15 07:59:39 2021,2680742,truck	4	4198	PCB0994D1	15 07:59:39
2538,Wed Aug 18 02:59:49 2021,4862591,van	2	4891	PC57036DA	18 02:59:49
2539,Wed Aug  4 03:26:06 2021,1887312,car	2	4852	PC68969FB	 4
2540,Sat Aug 21 02:53:20 2021,8533026,truck	4	4600	PCB99E8F9	21 02:53:20
2541,Sun Aug  1 10:18:31 2021,6588186,car	2	4250	PCC695DB0	 1
2542,Sun Aug  8 17:16:47 2021,4275984,car	2	4910	PC75BC2DF	 8
2543,Thu Aug  5 00:29:28 2021,581996,car	2	4769	PC10C50DC	 5
2544,Tue Aug 17 03:32:43 2021,5946672,truck	4	4626	PC93E7766	17 03:32:43
2545,Fri Aug 13 09:50:36 2021,4965045,car	2	4102	PC8C9B099	13 09:50:36
2546,Sun Aug 22 14:33:28 2021,6775664,car	2	4478	PCB02917E	22 14:33:28
2547,Tue Aug  3 01:42:18 2021,5256434,car	2	4074	PCCAFD014	 3
2548,Wed Aug 11 04:37:47 2021,8940248,car	2	4376	PCA283923	11 04:37:47
2549,Tue Aug  3 07:00:45 2021,9388822,car	2	4479	PCCA36E4D	 3
2550,Tue Aug  3 07:24:18 2021,5286416,truck	4	4832	PC34ECAB5	 3
2551,Mon Aug 16 13:28:50 2021,9492828,car	2	4553	PC1D57D7F	16 13:28:50
2552,Fri Aug 13 07:47:38 2021,2406598,truck	4	4550	PC21A1833	13 07:47:38
2553,Tue Aug 17 19:22:00 2021,8914418,car	2	4564	PC29D136F	17 19:22:00
2554,Mon Aug  2 02:11:19 2021,965869,van	2	4580	PC48664B7	 2
2555,Wed Aug 11 07:48:31 2021,5027808,car	2	4333	PCCCAD2AC	11 07:48:31
2556,Thu Aug  5 07:59:01 2021,9616538,truck	4	4285	PCB524A9F	 5
2557,Thu Aug  5 19:31:33 2021,2354498,car	2	4497	PC76FDDEA	 5
2558,Sat Aug 21 12:10:14 2021,9734520,car	2	4329	PCF9CCB5A	21 12:10:14
2559,Sat Aug 21 20:51:27 2021,1324683,van	2	4658	PC1A58039	21 20:51:27
2560,Fri Jul 30 11:02:01 2021,653766,truck	4	4898	PC0AE9E1B	30 11:02:01
2561,Fri Jul 30 00:23:45 2021,168532,truck	4	4139	PC924C594	30 00:23:45
2562,Thu Aug  5 01:40:30 2021,6652157,car	2	4081	PCC825DB2	 5
2563,Sat Aug  7 06:56:23 2021,2976438,truck	4	4194	PC96AD1EB	 7
2564,Mon Aug  2 21:26:19 2021,5132790,car	2	4084	PC71D433F	 2
2565,Sat Aug 14 15:19:45 2021,4529955,car	2	4281	PC2804C85	14 15:19:45
2566,Thu Aug 12 00:42:18 2021,1689578,car	2	4285	PCB524A9F	12 00:42:18
2567,Wed Aug  4 16:13:33 2021,7390427,car	2	4154	PC2C2EF9E	 4
2568,Sun Aug 15 04:36:16 2021,212966,truck	4	4928	PC16E79D4	15 04:36:16
2569,Mon Aug  2 03:44:31 2021,4626329,car	2	4066	PC883FCA9	 2
2570,Sat Jul 31 17:10:31 2021,582983,car	2	4758	PCCE12794	31 17:10:31
2571,Tue Aug  3 16:22:05 2021,6415311,car	2	4679	PC88494D0	 3
2572,Sun Aug  8 23:55:20 2021,2025201,van	2	4584	PC1085B78	 8
2573,Mon Aug 16 07:41:14 2021,6636442,van	2	4372	PC1E0F3B6	16 07:41:14
2574,Fri Aug  6 11:42:03 2021,520208,van	2	4801	PC119E3A6	 6
2575,Tue Aug  3 14:48:05 2021,5924388,car	2	4695	PC4A5D62F	 3
2576,Fri Aug 13 03:01:44 2021,7397736,car	2	4752	PC99A4177	13 03:01:44
2577,Tue Aug 17 20:38:59 2021,8390915,car	2	4826	PCE1DDBB4	17 20:38:59
2578,Mon Aug  2 07:08:30 2021,767864,car	2	4786	PCB7F1F8A	 2
2579,Fri Aug  6 08:34:34 2021,2244410,car	2	4219	PC40E6113	 6
2580,Sat Aug  7 10:02:04 2021,6093278,car	2	4487	PCA92F2BD	 7
2581,Fri Aug 13 01:02:03 2021,3708274,van	2	4586	PC4A40D50	13 01:02:03
2582,Thu Aug 12 21:05:42 2021,7449792,car	2	4516	PCF7F25B7	12 21:05:42
2583,Tue Aug 10 14:18:27 2021,7449385,truck	4	4869	PCF775FA6	10 14:18:27
2584,Sat Aug 14 14:08:49 2021,9883762,car	2	4711	PC340B4DE	14 14:08:49
2585,Sun Aug 15 12:41:52 2021,565331,car	2	4170	PC8CA1B15	15 12:41:52
2586,Tue Aug  3 15:34:20 2021,1634285,car	2	4141	PC13CB69B	 3
2587,Tue Aug  3 02:39:34 2021,2903232,car	2	4627	PCA965149	 3
2588,Thu Aug 12 15:48:04 2021,8958561,truck	4	4782	PC6802C08	12 15:48:04
2589,Sat Aug 21 08:54:41 2021,1023797,car	2	4453	PC5EC8DF5	21 08:54:41
2590,Fri Jul 30 15:52:38 2021,9172998,car	2	4156	PC6BCA05F	30 15:52:38
2591,Wed Aug 18 11:58:37 2021,4904226,car	2	4462	PCE29AA1A	18 11:58:37
2592,Thu Aug  5 14:10:34 2021,9038987,car	2	4069	PCC48608C	 5
2593,Wed Aug 18 00:47:39 2021,6406590,van	2	4113	PC78D4122	18 00:47:39
2594,Fri Jul 30 01:59:51 2021,875114,van	2	4100	PCC6DD8D5	30 01:59:51
2595,Thu Aug 12 02:47:23 2021,5289058,truck	4	4280	PC03A5F23	12 02:47:23
2596,Mon Aug 16 14:53:16 2021,4749205,car	2	4600	PCB99E8F9	16 14:53:16
2597,Fri Aug 13 06:09:04 2021,9737963,truck	4	4154	PC2C2EF9E	13 06:09:04
2598,Sun Aug  1 18:27:51 2021,6434826,car	2	4428	PCB616FAD	 1
2599,Fri Aug 13 03:37:13 2021,7495880,car	2	4613	PCEBBFFB5	13 03:37:13
2600,Tue Aug 17 02:21:41 2021,5521690,car	2	4179	PC5738A82	17 02:21:41
2601,Mon Aug  9 08:30:03 2021,8394179,car	2	4983	PCC3E4ADA	 9
2602,Wed Aug  4 04:50:25 2021,5225129,car	2	4697	PCFDB2BA6	 4
2603,Thu Jul 29 16:38:29 2021,6739882,truck	4	4483	PC7F7FFF0	29 16:38:29
2604,Wed Aug  4 17:55:37 2021,9410321,car	2	4486	PC3AF69A3	 4
2605,Sun Aug  8 06:57:05 2021,4117834,van	2	4990	PCFE28E92	 8
2606,Mon Aug 16 02:09:11 2021,9456387,car	2	4871	PC397AFA3	16 02:09:11
2607,Mon Aug  9 01:03:09 2021,7705841,car	2	4996	PC6A4F55F	 9
2608,Tue Aug  3 19:14:33 2021,7359785,car	2	4552	PC05BD3DF	 3
2609,Wed Aug 11 18:59:45 2021,3271325,car	2	4941	PCA6403C1	11 18:59:45
2610,Tue Aug 10 14:37:16 2021,6452717,car	2	4794	PC4E1366E	10 14:37:16
2611,Fri Aug  6 17:49:31 2021,2126880,truck	4	4747	PC5E524A1	 6
2612,Thu Jul 29 22:28:41 2021,4337936,car	2	4022	PCF135377	29 22:28:41
2613,Sun Aug  8 16:28:13 2021,6588286,van	2	4835	PC4645718	 8
2614,Tue Aug  3 22:57:33 2021,9893046,car	2	4025	PC5ABB8E4	 3
2615,Wed Aug  4 15:41:09 2021,7024032,truck	4	4750	PCD987A9D	 4
2616,Fri Aug 13 07:08:16 2021,9457014,car	2	4481	PC30AAE76	13 07:08:16
2617,Tue Aug  3 00:22:38 2021,8990830,car	2	4809	PCAD363FC	 3
2618,Sun Aug  8 01:52:22 2021,1544221,truck	4	4353	PC79BCF60	 8
2619,Sun Aug 22 13:48:04 2021,6174370,truck	4	4023	PC77793DF	22 13:48:04
2620,Fri Aug 20 11:49:56 2021,4311930,truck	4	4031	PC0214185	20 11:49:56
2621,Tue Aug 10 22:36:41 2021,3950484,car	2	4596	PC6558A56	10 22:36:41
2622,Thu Aug 12 14:42:52 2021,7868468,car	2	4442	PC05C2F86	12 14:42:52
2623,Wed Aug 11 03:14:04 2021,2617757,van	2	5008	PC48D61BB	11 03:14:04
2624,Sat Aug 14 08:47:01 2021,4569280,car	2	4209	PC494D54E	14 08:47:01
2625,Sun Aug  1 11:57:12 2021,49818,car	2	4621	PC9FB4E82	 1
2626,Fri Aug 20 07:54:11 2021,46925,car	2	4238	PCE0A2A2F	20 07:54:11
2627,Thu Aug 12 03:19:27 2021,6451013,car	2	4619	PC2EFBBE0	12 03:19:27
2628,Fri Aug 20 18:08:40 2021,8804024,car	2	4641	PCAA9F518	20 18:08:40
2629,Sun Aug  1 13:47:02 2021,680807,truck	4	4520	PC8140983	 1
2630,Thu Jul 29 12:22:50 2021,2895421,car	2	4723	PC20BD6E6	29 12:22:50
2631,Mon Aug  9 23:42:25 2021,5309249,car	2	4319	PCAD79413	 9
2632,Mon Aug 16 15:46:06 2021,3964885,car	2	4867	PC5A6D86E	16 15:46:06
2633,Sun Aug  8 22:53:11 2021,5318954,truck	4	4282	PCCE002E5	 8
2634,Mon Aug 16 03:30:05 2021,3123558,car	2	4943	PC0A5DC1F	16 03:30:05
2635,Sun Aug 15 15:36:21 2021,2537142,car	2	4431	PC3A23C14	15 15:36:21
2636,Thu Aug  5 08:10:21 2021,4864249,car	2	4687	PC52E7369	 5
2637,Wed Aug 18 19:27:50 2021,361048,van	2	4475	PCCC0D001	18 19:27:50
2638,Sun Aug  1 09:50:37 2021,7235543,truck	4	4325	PC8FC83B3	 1
2639,Thu Jul 29 18:27:03 2021,566308,car	2	4329	PCF9CCB5A	29 18:27:03
2640,Tue Aug 10 06:40:38 2021,9744593,car	2	4418	PCF6EECB2	10 06:40:38
2641,Thu Jul 29 17:10:52 2021,4841216,car	2	4741	PC85A4D4B	29 17:10:52
2642,Mon Aug  2 20:37:19 2021,5107345,car	2	4576	PC394C979	 2
2643,Fri Jul 30 10:33:31 2021,3014741,car	2	4061	PC3A63A79	30 10:33:31
2644,Fri Jul 30 02:28:49 2021,8133355,van	2	4820	PCC30C735	30 02:28:49
2645,Thu Aug 12 05:21:32 2021,2583669,car	2	4055	PCA06B2F1	12 05:21:32
2646,Mon Aug  9 10:33:49 2021,6500025,car	2	4071	PCDBBCB68	 9
2647,Sat Aug 21 13:04:28 2021,1157629,van	2	4906	PC3D58C5E	21 13:04:28
2648,Tue Aug  3 17:34:28 2021,5397450,car	2	4815	PC19C02F1	 3
2649,Wed Aug 11 12:57:53 2021,8611035,car	2	4057	PC4B0DCD2	11 12:57:53
2650,Thu Aug 19 05:29:33 2021,1298769,van	2	4943	PC0A5DC1F	19 05:29:33
2651,Sat Aug 14 15:16:57 2021,2248516,car	2	4844	PCC48E3A8	14 15:16:57
2652,Sat Aug 14 00:53:07 2021,6278319,car	2	4419	PC99BB7A3	14 00:53:07
2653,Wed Aug 18 09:35:49 2021,4614307,truck	4	4566	PC637A425	18 09:35:49
2654,Sat Aug 14 13:02:52 2021,2509139,van	2	4149	PC99F9ABD	14 13:02:52
2655,Fri Jul 30 11:29:39 2021,2986069,car	2	4288	PC12AA919	30 11:29:39
2656,Sat Jul 31 18:30:07 2021,2614861,car	2	4809	PCAD363FC	31 18:30:07
2657,Wed Aug 18 15:55:51 2021,28694,car	2	4483	PC7F7FFF0	18 15:55:51
2658,Thu Jul 29 14:45:20 2021,4039155,car	2	4326	PC356AE8F	29 14:45:20
2659,Thu Aug 12 15:10:14 2021,2787413,truck	4	4142	PC7ACFF7C	12 15:10:14
2660,Sat Aug  7 22:56:05 2021,6142811,truck	4	4248	PC45EBEBC	 7
2661,Fri Aug 13 00:55:56 2021,1830669,van	2	4718	PC81E83B9	13 00:55:56
2662,Mon Aug  9 18:52:28 2021,5237693,van	2	4718	PC81E83B9	 9
2663,Tue Aug 10 21:12:49 2021,993717,truck	4	4110	PCF891CEB	10 21:12:49
2664,Thu Jul 29 21:16:19 2021,1529385,car	2	4200	PCBA86754	29 21:16:19
2665,Thu Aug 12 22:20:37 2021,5544386,car	2	4364	PCB33ACE8	12 22:20:37
2666,Thu Jul 29 12:21:33 2021,1041073,car	2	4947	PCE4A44BE	29 12:21:33
2667,Thu Aug 19 19:25:05 2021,5047709,van	2	4189	PC7655FC1	19 19:25:05
2668,Wed Aug 18 19:32:19 2021,58830,car	2	4157	PC7305E43	18 19:32:19
2669,Mon Aug  2 18:53:23 2021,1847689,car	2	4738	PC06E9A80	 2
2670,Mon Aug  9 19:35:40 2021,6046631,truck	4	4044	PC3546931	 9
2671,Mon Aug 16 00:17:11 2021,7160838,car	2	4206	PCAC34A40	16 00:17:11
2672,Fri Jul 30 03:12:41 2021,65143,truck	4	4361	PC2E0C888	30 03:12:41
2673,Sat Jul 31 17:39:18 2021,9621393,car	2	4907	PCCEEF65A	31 17:39:18
2674,Sun Aug 22 05:24:45 2021,6199844,car	2	4762	PC1A3D20B	22 05:24:45
2675,Thu Aug 12 13:29:22 2021,9152093,car	2	4386	PC948D5B2	12 13:29:22
2676,Sat Aug 21 03:56:54 2021,4725600,van	2	4323	PC1D9ADA9	21 03:56:54
2677,Sat Aug 14 18:30:03 2021,113873,car	2	4493	PC124B4C0	14 18:30:03
2678,Tue Aug 10 16:47:34 2021,5733263,car	2	4425	PC41B834E	10 16:47:34
2679,Mon Aug  9 11:59:19 2021,2363499,truck	4	4778	PCCCADDBD	 9
2680,Thu Aug  5 13:25:09 2021,7357884,car	2	4564	PC29D136F	 5
2681,Tue Aug  3 05:43:40 2021,7961905,car	2	4233	PC57279D0	 3
2682,Fri Aug  6 23:21:50 2021,5376521,truck	4	4883	PCB325DCD	 6
2683,Thu Aug 19 09:52:21 2021,8726172,car	2	4207	PC76EDF79	19 09:52:21
2684,Sat Aug 21 11:46:27 2021,631625,car	2	4971	PC0BD172F	21 11:46:27
2685,Thu Aug  5 13:02:03 2021,9216749,truck	4	4158	PCAA68777	 5
2686,Fri Aug 13 21:21:37 2021,7608455,car	2	4717	PC44877F1	13 21:21:37
2687,Tue Aug  3 00:37:24 2021,9756739,truck	4	4996	PC6A4F55F	 3
2688,Tue Aug 17 11:48:31 2021,8620692,car	2	4406	PC7A54E18	17 11:48:31
2689,Thu Aug  5 13:49:21 2021,1329720,van	2	4854	PCB6F1968	 5
2690,Wed Aug  4 13:35:38 2021,6975658,car	2	4173	PC0EB640E	 4
2691,Sun Aug  8 05:34:48 2021,8310131,truck	4	4703	PC395ADCB	 8
2692,Fri Aug  6 11:51:37 2021,8601722,truck	4	4031	PC0214185	 6
2693,Fri Aug  6 20:36:42 2021,365773,van	2	4069	PCC48608C	 6
2694,Tue Aug  3 02:18:36 2021,7224143,car	2	4691	PCFAB001F	 3
2695,Fri Aug 20 19:30:02 2021,4049180,car	2	4889	PC3547FAD	20 19:30:02
2696,Wed Aug  4 04:05:39 2021,9812817,car	2	4872	PC5B45CE7	 4
2697,Sat Aug 21 17:21:17 2021,8630963,car	2	4294	PC867796D	21 17:21:17
2698,Tue Aug 17 02:06:38 2021,2861661,car	2	4771	PC71FE98A	17 02:06:38
2699,Sun Aug 15 05:22:27 2021,3679148,car	2	4862	PC3BDDA71	15 05:22:27
2700,Thu Aug  5 02:38:48 2021,4655140,car	2	4898	PC0AE9E1B	 5
2701,Sun Aug  8 23:36:36 2021,3141961,car	2	4894	PCDADB8C6	 8
2702,Tue Aug 10 05:45:27 2021,7675709,car	2	4823	PC89A3BCF	10 05:45:27
2703,Thu Aug  5 04:56:51 2021,6277780,car	2	4910	PC75BC2DF	 5
2704,Mon Aug  2 07:13:42 2021,4533513,car	2	4229	PCD0DDD3D	 2
2705,Sun Aug 15 08:29:05 2021,119938,car	2	4137	PC4FA703F	15 08:29:05
2706,Mon Aug 16 14:49:19 2021,742706,car	2	4255	PCB7E7138	16 14:49:19
2707,Tue Aug  3 12:51:15 2021,1310157,car	2	4192	PC74F6341	 3
2708,Thu Jul 29 15:37:26 2021,3938752,van	2	4461	PCACD9839	29 15:37:26
2709,Fri Aug 20 05:27:31 2021,3469277,car	2	4638	PCB7AC8AA	20 05:27:31
2710,Fri Aug 13 23:44:37 2021,5036741,car	2	4557	PC6C80A46	13 23:44:37
2711,Fri Aug 20 18:21:31 2021,6583554,car	2	4881	PCDE20E6F	20 18:21:31
2712,Mon Aug  9 04:43:34 2021,5049117,car	2	4688	PCCB4C86D	 9
2713,Sat Aug 21 13:55:09 2021,2085007,car	2	4801	PC119E3A6	21 13:55:09
2714,Mon Aug  2 09:59:19 2021,7670522,car	2	4574	PCC1F6F13	 2
2715,Sun Aug  8 07:59:29 2021,4536744,van	2	4275	PC1DA31F7	 8
2716,Thu Aug 12 04:13:38 2021,6219580,truck	4	4040	PCB335328	12 04:13:38
2717,Thu Aug 19 18:08:01 2021,3616124,car	2	4419	PC99BB7A3	19 18:08:01
2718,Sat Aug  7 02:31:50 2021,8974400,car	2	4990	PCFE28E92	 7
2719,Sat Jul 31 16:33:06 2021,1859742,truck	4	4257	PC1AB9C93	31 16:33:06
2720,Thu Aug 19 01:43:21 2021,2689863,car	2	4919	PC7A3A5CF	19 01:43:21
2721,Thu Aug  5 14:32:30 2021,2288764,car	2	4614	PC08910B7	 5
2722,Tue Aug 10 14:33:36 2021,678672,car	2	4505	PCEF64195	10 14:33:36
2723,Tue Aug  3 05:37:27 2021,7115956,car	2	4035	PC1B1D964	 3
2724,Thu Aug 19 13:02:06 2021,8015126,car	2	4073	PCA3797CA	19 13:02:06
2725,Sat Aug 21 17:27:12 2021,1062438,car	2	4925	PCE5E04A2	21 17:27:12
2726,Wed Aug 18 12:26:01 2021,8917434,car	2	4771	PC71FE98A	18 12:26:01
2727,Thu Aug 19 15:54:23 2021,636417,car	2	4670	PC2BE6D87	19 15:54:23
2728,Wed Aug 11 14:51:46 2021,3408053,truck	4	4652	PC74A3585	11 14:51:46
2729,Sat Jul 31 09:01:32 2021,3265744,car	2	4876	PCDFCFF53	31 09:01:32
2730,Wed Aug  4 12:05:22 2021,385464,car	2	4039	PC73BE1E2	 4
2731,Fri Aug 13 16:34:25 2021,4442890,car	2	4477	PCA857A23	13 16:34:25
2732,Sat Aug  7 07:45:33 2021,4961289,car	2	4433	PC1DEB043	 7
2733,Thu Jul 29 12:30:40 2021,5444872,car	2	4981	PC6B14C5D	29 12:30:40
2734,Sun Aug  8 16:50:09 2021,9024579,car	2	4054	PC7E79FA0	 8
2735,Thu Aug 12 08:57:58 2021,4272208,car	2	4003	PC83F544D	12 08:57:58
2736,Mon Aug  9 13:54:38 2021,4789129,car	2	4086	PC23E470D	 9
2737,Sat Aug 14 12:07:32 2021,2200036,truck	4	4264	PC9DFEBB0	14 12:07:32
2738,Mon Aug  9 01:12:19 2021,1064058,van	2	4158	PCAA68777	 9
2739,Thu Aug 12 20:45:35 2021,4555702,car	2	4739	PC07289CF	12 20:45:35
2740,Mon Aug 16 17:34:18 2021,9859390,car	2	4626	PC93E7766	16 17:34:18
2741,Thu Aug 12 13:14:55 2021,469677,car	2	4458	PCECEBBFA	12 13:14:55
2742,Fri Jul 30 19:05:40 2021,8713573,car	2	4219	PC40E6113	30 19:05:40
2743,Thu Aug  5 13:24:33 2021,5680177,car	2	4329	PCF9CCB5A	 5
2744,Sat Aug  7 08:48:03 2021,9316543,car	2	4108	PC7C55512	 7
2745,Sun Aug  1 05:46:47 2021,3443833,truck	4	4912	PC526B1EC	 1
2746,Tue Aug  3 09:32:00 2021,72829,car	2	4226	PCDC5C9E2	 3
2747,Wed Aug 11 01:54:20 2021,9671579,truck	4	4781	PC0D83A1E	11 01:54:20
2748,Fri Aug 13 03:47:03 2021,265177,car	2	4379	PC87C8BC4	13 03:47:03
2749,Fri Aug 13 10:08:11 2021,5521943,car	2	4707	PC98F856D	13 10:08:11
2750,Sun Aug  8 02:59:07 2021,217040,car	2	4705	PC174C464	 8
2751,Wed Aug 18 10:36:59 2021,9001033,truck	4	4379	PC87C8BC4	18 10:36:59
2752,Sat Aug  7 23:15:38 2021,3852520,truck	4	4386	PC948D5B2	 7
2753,Sun Aug  1 13:30:32 2021,4916937,car	2	4923	PC8A7A22A	 1
2754,Wed Aug 11 07:07:40 2021,7727245,truck	4	4143	PC5F47DCF	11 07:07:40
2755,Sun Aug 15 06:26:19 2021,5284243,car	2	4496	PC3FD65C8	15 06:26:19
2756,Sun Aug 15 03:37:28 2021,2016164,truck	4	4878	PC08F56A1	15 03:37:28
2757,Tue Aug  3 09:55:33 2021,7580167,car	2	4989	PC7D7AE48	 3
2758,Sun Aug  1 08:52:52 2021,3885881,car	2	4190	PCDFC1E11	 1
2759,Thu Aug 19 19:18:56 2021,1791001,truck	4	4130	PC9F22103	19 19:18:56
2760,Fri Jul 30 21:32:55 2021,1193693,truck	4	4682	PCBB02F92	30 21:32:55
2761,Sat Aug 14 10:42:34 2021,4800344,car	2	4901	PCE32D2F9	14 10:42:34
2762,Thu Aug 19 22:19:57 2021,8415109,car	2	4882	PC8616CD8	19 22:19:57
2763,Sat Aug 14 00:33:38 2021,3557227,car	2	4187	PCF8D98DC	14 00:33:38
2764,Fri Aug 13 11:39:36 2021,1725486,car	2	4626	PC93E7766	13 11:39:36
2765,Sat Aug  7 04:57:20 2021,1578334,car	2	4262	PCCB12F8C	 7
2766,Thu Aug 12 14:19:20 2021,7181419,van	2	4097	PCB1B5BEC	12 14:19:20
2767,Wed Aug 18 11:18:37 2021,6178202,truck	4	4678	PCD175301	18 11:18:37
2768,Sun Aug 22 03:41:12 2021,1555473,car	2	4551	PCCA5979C	22 03:41:12
2769,Mon Aug  2 03:25:22 2021,9309819,car	2	4322	PC262D624	 2
2770,Sat Jul 31 08:12:47 2021,5486002,car	2	4541	PCC6A4CD8	31 08:12:47
2771,Sun Aug  8 12:07:37 2021,7949728,car	2	4448	PC19F3DBB	 8
2772,Thu Jul 29 12:55:33 2021,5538154,truck	4	4855	PC03C5C15	29 12:55:33
2773,Thu Aug  5 04:11:01 2021,2105707,car	2	4032	PC578F087	 5
2774,Wed Aug 18 11:36:27 2021,3512656,truck	4	4661	PC1585DF2	18 11:36:27
2775,Sun Aug  1 12:20:54 2021,3241304,truck	4	4649	PCC3608EC	 1
2776,Sun Aug 22 06:28:19 2021,4790335,car	2	4104	PC0A63844	22 06:28:19
2777,Tue Aug 17 12:46:20 2021,2118537,car	2	4892	PC7AA5B2F	17 12:46:20
2778,Sat Aug  7 00:49:21 2021,2838609,car	2	4635	PC3C8B99E	 7
2779,Thu Aug  5 11:40:28 2021,1310521,car	2	4450	PC0B2B03E	 5
2780,Sat Aug 21 08:57:29 2021,273771,truck	4	4482	PCB6A16D7	21 08:57:29
2781,Sat Aug  7 11:40:14 2021,9169841,car	2	4370	PC70B7987	 7
2782,Wed Aug 18 00:48:37 2021,8176976,car	2	4057	PC4B0DCD2	18 00:48:37
2783,Sat Aug  7 02:53:00 2021,8380400,car	2	4402	PC85224D1	 7
2784,Sat Jul 31 00:57:44 2021,2381258,van	2	4933	PC419F41D	31 00:57:44
2785,Fri Aug 13 08:24:14 2021,652968,van	2	4044	PC3546931	13 08:24:14
2786,Thu Jul 29 19:51:24 2021,27178,car	2	4886	PC4D892D7	29 19:51:24
2787,Tue Aug 17 07:12:50 2021,9019046,car	2	4053	PC5F1CD83	17 07:12:50
2788,Sat Aug 14 04:48:55 2021,6919300,truck	4	4682	PCBB02F92	14 04:48:55
2789,Mon Aug  2 03:09:09 2021,8236303,truck	4	4631	PCFFF6463	 2
2790,Sat Jul 31 18:46:28 2021,8790811,car	2	4432	PC4CBEFF5	31 18:46:28
2791,Tue Aug 10 14:02:09 2021,5725462,truck	4	4964	PC52C0F45	10 14:02:09
2792,Mon Aug  2 14:18:21 2021,3166479,car	2	4088	PC14008D5	 2
2793,Mon Aug 16 07:44:22 2021,2336060,car	2	4699	PC2C1B987	16 07:44:22
2794,Sun Aug  8 16:44:11 2021,7300971,car	2	4765	PC795A0A3	 8
2795,Mon Aug 16 06:46:47 2021,5036292,car	2	4942	PCD51A740	16 06:46:47
2796,Mon Aug  2 15:28:14 2021,56342,car	2	4234	PC5EBC1E1	 2
2797,Sat Aug 14 13:41:19 2021,9022041,car	2	4375	PCAE085FE	14 13:41:19
2798,Tue Aug 10 02:30:49 2021,565508,truck	4	4143	PC5F47DCF	10 02:30:49
2799,Wed Aug  4 01:27:09 2021,6548394,car	2	4603	PC485BE5B	 4
2800,Fri Jul 30 20:00:14 2021,291552,car	2	4629	PCC5E1C04	30 20:00:14
2801,Sat Aug  7 07:50:31 2021,3480875,truck	4	4513	PC52F533C	 7
2802,Sun Aug 15 14:46:48 2021,4352375,van	2	4465	PCA227C6B	15 14:46:48
2803,Wed Aug 18 20:14:30 2021,8085096,van	2	4499	PC1EEDA04	18 20:14:30
2804,Tue Aug  3 19:43:37 2021,898290,truck	4	4144	PCAC7E4C1	 3
2805,Fri Aug 20 14:18:20 2021,5026699,truck	4	4481	PC30AAE76	20 14:18:20
2806,Wed Aug 11 08:37:16 2021,6093454,car	2	4136	PCA579A65	11 08:37:16
2807,Sat Aug 21 13:36:55 2021,3160757,car	2	4271	PC28E44E2	21 13:36:55
2808,Mon Aug 16 10:10:24 2021,8591194,truck	4	4129	PCA6127FF	16 10:10:24
2809,Mon Aug  2 17:35:48 2021,3771364,car	2	4004	PCB278A8B	 2
2810,Fri Aug 13 10:29:43 2021,4059948,truck	4	4719	PCBD66B01	13 10:29:43
2811,Thu Aug 12 17:05:39 2021,7438213,car	2	4122	PC8ED616E	12 17:05:39
2812,Fri Jul 30 01:37:42 2021,2151785,van	2	4498	PCA770E5A	30 01:37:42
2813,Sun Aug  8 15:37:48 2021,8930261,car	2	4625	PC186BCA8	 8
2814,Wed Aug  4 10:16:13 2021,848357,car	2	4497	PC76FDDEA	 4
2815,Fri Aug  6 09:57:48 2021,1314858,car	2	4131	PC4C9B108	 6
2816,Thu Aug 12 07:43:05 2021,2055196,car	2	4978	PCF0B5E85	12 07:43:05
2817,Mon Aug 16 12:38:02 2021,2688320,car	2	4837	PCA10FFA0	16 12:38:02
2818,Wed Aug  4 16:25:26 2021,4509179,truck	4	4876	PCDFCFF53	 4
2819,Sun Aug 22 03:50:26 2021,8009184,truck	4	4459	PCD9CAD56	22 03:50:26
2820,Tue Aug  3 13:23:54 2021,9378564,truck	4	4243	PCC4F7DCE	 3
